Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,MOLDTKPAC,NAUKRI,POLYCAB,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total
2015-05-22,,415.59112548828125,6.712711811065674,117.69390106201172,62.775177001953125,,871.4135131835938,,,,178.77207946777344,,16.023908615112305,,,35.04092025756836,820.668212890625,,55.65251159667969,,34.993309020996094,,203.50515747070312,,395.3164367675781,847885.028506279
2015-05-29,,390.128173828125,7.532041549682617,121.69278717041016,62.54094696044922,,858.529541015625,,,,191.2354736328125,,15.635952949523926,,,35.69889450073242,801.778076171875,,65.9030532836914,,36.83505630493164,,209.4851837158203,,393.1798400878906,849082.3542299271
2015-06-05,,412.1463928222656,6.975066184997559,116.14037322998047,61.36976623535156,,847.5805053710938,,,,194.6434326171875,,14.99167251586914,,,33.84307098388672,776.6564331054688,,80.97463989257812,,35.988277435302734,,209.05361938476562,,385.99725341796875,847379.2014446259
2015-06-12,,431.2054443359375,6.838842868804932,104.02862548828125,60.104896545410156,,831.7940673828125,,,,189.48281860351562,,13.495275497436523,,,31.95354461669922,804.3785400390625,,83.78300476074219,,33.19389343261719,,207.88230895996094,,373.2685241699219,842259.4392080307
2015-06-19,,476.8371887207031,7.162054538726807,106.0999984741211,59.02741241455078,,861.2432250976562,,,,193.37762451171875,,15.55282211303711,,,31.379924774169922,822.2874145507812,,76.57486724853516,,35.988277435302734,,222.1849822998047,,379.769287109375,850695.2570352554
2015-06-26,,502.6052551269531,7.24435567855835,112.4291763305664,59.02741241455078,,863.62646484375,,,,205.06207275390625,,15.989270210266113,,,33.94430923461914,856.7803955078125,,85.51483154296875,,34.08302307128906,,226.79637145996094,,376.7235107421875,856669.5420036316
2015-07-03,,513.9010620117188,7.179923057556152,115.13346099853516,60.94814682006836,,878.7049560546875,,,,226.3861846923828,,16.065473556518555,,,36.272491455078125,828.7149047851562,,89.35293579101562,,34.29471206665039,,241.91282653808594,,394.1344909667969,863885.1110076904
2015-07-10,,465.0975036621094,7.21891975402832,120.88726043701172,67.1788101196289,,886.02001953125,,,,219.27813720703125,,17.02150535583496,,,33.70811080932617,827.97900390625,,95.25051879882812,,35.459041595458984,,256.2895202636719,,401.6807861328125,868594.4409618378
2015-07-17,,496.6226501464844,7.663532257080078,123.21754455566406,68.5373764038086,,933.4263916015625,,,,251.410400390625,,17.984464645385742,,,32.712730407714844,868.9976806640625,,101.66294860839844,,42.27564239501953,,252.3192901611328,,441.1396789550781,885862.0034008026
2015-07-24,,494.7407531738281,7.722814083099365,124.65599060058594,70.13017272949219,,922.8076782226562,,,,293.66912841796875,,18.926639556884766,,,29.355409622192383,876.9304809570312,,99.79070281982422,,43.43996810913086,,280.6780700683594,,456.0049743652344,893159.7660970688
2015-07-31,,526.4114990234375,8.381536483764648,126.03971862792969,67.36620330810547,,926.3236694335938,,,,286.3663330078125,,20.70707130432129,,,30.41828727722168,818.1636352539062,,102.78630828857422,,40.98430252075195,,277.2996520996094,,444.6400451660156,890447.222284317
2015-08-07,,524.8648681640625,8.339702606201172,128.52638244628906,65.5284194946289,,930.3116455078125,,,,286.7558288574219,,20.5200252532959,,,36.39059066772461,839.5557250976562,,97.2114028930664,,39.31227111816406,,277.8668518066406,,440.88934326171875,890075.9698848724
2015-08-14,,519.2910766601562,8.081132888793945,132.95034790039062,64.10285186767578,,1051.641845703125,,,,299.8034973144531,,19.335378646850586,,,34.46730422973633,830.1136474609375,,91.51264190673828,,38.27271270751953,,270.1483154296875,,437.4867248535156,893722.7411746979
2015-08-21,,513.1858520507812,17.887908935546875,125.72164916992188,63.152469635009766,,1176.83349609375,,,,315.86962890625,,18.13687515258789,,,35.2771110534668,795.6403198242188,,85.0540542602539,,38.1878547668457,,272.88555908203125,,415.486572265625,897587.8823547363
2015-08-28,,483.5454406738281,17.397367477416992,120.40133666992188,57.26014709472656,,1082.3197021484375,,,,290.06640625,,16.924516677856445,,,31.379924774169922,750.7413940429688,,79.92515563964844,,40.11845397949219,,261.7393493652344,,380.0158996582031,877430.0778331757
2015-09-04,,485.4272766113281,16.15066909790039,123.11930847167969,56.024662017822266,,1048.559814453125,,,,288.32391357421875,,16.141681671142578,,,31.295578002929688,727.5296630859375,,76.45841217041016,,41.58232498168945,,245.51316833496094,,356.8970947265625,867667.5236434937
2015-09-11,,481.8024597167969,16.71610450744629,123.11930847167969,54.07638931274414,,1036.5196533203125,,,,279.3691101074219,,18.0194091796875,,,31.464277267456055,752.1676635742188,,78.07305908203125,,39.46077346801758,,264.3286437988281,,360.6725158691406,871211.7696838379
2015-09-18,,476.27178955078125,16.31667709350586,128.61312866210938,54.694129943847656,,1076.7813720703125,,,,296.8850402832031,,18.802175521850586,,,34.58540344238281,782.3133544921875,,77.45570373535156,,38.1878547668457,,263.1695861816406,,368.6429443359375,877118.1843280792
2015-09-25,,465.0190124511719,17.523189544677734,129.8275604248047,61.10917282104492,,1079.4541015625,,,,324.9302062988281,,18.446372985839844,,,36.642887115478516,783.3460693359375,,80.40006256103516,,39.927513122558594,,264.8500061035156,,353.7275695800781,877340.2310638428
2015-10-02,,488.2859802246094,17.123266220092773,125.83731079101562,59.06585693359375,,1083.6441650390625,,,,345.5950622558594,,18.944496154785156,,,35.58916091918945,787.62451171875,,81.6347885131836,,42.43094253540039,,262.60174560546875,,355.96484375,878830.4599151611
2015-10-09,,477.86639404296875,18.08712387084961,128.0059356689453,60.30134963989258,,1055.4224853515625,,,,337.7227478027344,,21.166284561157227,,,36.57490539550781,786.493408203125,,84.38919067382812,,41.2004508972168,,271.4465026855469,,378.89727783203125,883942.7148571014
2015-10-16,,477.5407409667969,17.86918830871582,130.0299530029297,62.96240234375,,1029.8013916015625,,,,345.1030578613281,,21.245351791381836,,,46.27949905395508,781.0347290039062,,85.6239242553711,,49.43204879760742,,265.0723571777344,,388.2659912109375,886710.3039684296
2015-10-23,,504.9928283691406,18.22417640686035,127.68788146972656,61.346763610839844,,1044.87548828125,,,,343.9221496582031,,21.553714752197266,,,47.9450798034668,775.3301391601562,,86.57372283935547,,55.16022872924805,,265.36883544921875,,387.520263671875,889786.6293144226
2015-10-30,,499.3903503417969,18.6151123046875,128.29507446289062,61.82195281982422,,1107.676025390625,,,,338.2147521972656,,20.462587356567383,,,47.28224182128906,738.9389038085938,,82.53709411621094,,55.16022872924805,,258.8957824707031,,380.621826171875,888589.415266037
2015-11-06,,506.95611572265625,18.568675994873047,130.26126098632812,61.489315032958984,,1082.2957763671875,,,,341.5604553222656,,23.51457977294922,,,48.43796157836914,696.2529296875,,79.54524230957031,,66.19227600097656,,248.66746520996094,,381.2743835449219,888174.1056671143
2015-11-13,,506.4293518066406,18.487794876098633,127.08064270019531,60.016231536865234,,1103.341552734375,,,,348.3503723144531,,24.226181030273438,,,50.98732376098633,740.561767578125,,80.77997589111328,,71.70829772949219,,241.7250213623047,,390.5499267578125,893114.2034873962
2015-11-20,,521.49853515625,18.767141342163086,128.41073608398438,62.62977600097656,,1103.822998046875,,,,343.13494873046875,,24.637332916259766,,,52.992820739746094,802.4268188476562,,79.68771362304688,,71.70829772949219,,246.22152709960938,,401.456787109375,900026.3089141846
2015-11-27,,534.20703125,19.095914840698242,126.84931945800781,67.33412170410156,,1101.511474609375,,,,367.24395751953125,,26.59819984436035,,,52.95883560180664,800.9967041015625,,82.20467376708984,,71.70829772949219,,247.9015655517578,,396.7024841308594,901524.7536907196
2015-12-04,,522.255126953125,18.325279235839844,135.06114196777344,64.43548583984375,,1088.171142578125,,,,382.6933898925781,,27.120040893554688,,,56.239009857177734,843.737548828125,,81.20738220214844,,80.57636260986328,,242.14503479003906,,390.5965270996094,904033.5996322632
2015-12-11,,528.7578125,17.54865074157715,127.45654296875,60.443904876708984,,1084.510986328125,,,,370.9833068847656,,25.325214385986328,,,52.39796447753906,829.802490234375,,78.02557373046875,,82.74034118652344,,238.5873565673828,,362.58355712890625,894390.5496063232
2015-12-18,,555.8555297851562,18.502771377563477,138.8489990234375,66.24119567871094,,1106.1348876953125,,,,385.3503112792969,,26.519134521484375,,,57.13979721069336,832.4122924804688,,84.57915496826172,,80.19448852539062,,240.83560180664062,,364.9140930175781,902984.4080467224
2015-12-25,,562.9519653320312,19.723508834838867,145.4415740966797,73.27398681640625,,1124.628173828125,,,,423.62945556640625,,27.871179580688477,,,60.04607391357422,824.0906372070312,,86.00385284423828,,77.94564819335938,,240.61325073242188,,379.3167724609375,910444.6967906952
2016-01-01,,582.9533081054688,20.613971710205078,151.0221405029297,70.09022521972656,,1117.5003662109375,,,,412.70660400390625,,29.86367416381836,,,80.20304870605469,863.1383666992188,,90.27792358398438,,83.75867462158203,,250.4215850830078,,381.08795166015625,919211.4359703064
2016-01-08,,604.7359008789062,19.437421798706055,146.2801055908203,69.32991790771484,,1087.015380859375,,,,392.5337829589844,,27.64979362487793,,,84.80892181396484,827.5374755859375,,90.42037963867188,,84.81945037841797,,237.4508514404297,,372.6514587402344,911516.0213031769
2016-01-15,,571.98779296875,18.891460418701172,147.95713806152344,61.96450424194336,,1038.0367431640625,,,,362.5205383300781,,24.637332916259766,,,81.7836685180664,782.728515625,,78.83290100097656,,91.22653198242188,,218.97064208984375,,348.693603515625,895925.6278190613
2016-01-22,,557.6991577148438,17.91412353515625,145.99093627929688,59.35097122192383,,1041.793212890625,,,,348.0551452636719,,24.139209747314453,,,78.29952239990234,777.3611450195312,,76.93331146240234,,89.10498809814453,,224.77659606933594,,323.01116943359375,888504.9814338684
2016-01-29,,565.8298950195312,18.439865112304688,153.85577392578125,62.48721694946289,,1099.2479248046875,,,,348.1535339355469,,25.594043731689453,,,99.83317565917969,781.3004760742188,,92.36746215820312,,104.84687805175781,,230.8790283203125,,328.9773254394531,904614.4553413391
2016-02-05,,642.2053833007812,18.478803634643555,161.8651885986328,64.10285186767578,,1063.513427734375,,,,349.826416015625,,24.621519088745117,,,93.94414520263672,771.3539428710938,,87.42853546142578,,100.98564910888672,,216.42593383789062,,340.7698059082031,906298.049905777
2016-02-12,,575.1768798828125,18.116918563842773,137.43215942382812,54.97924041748047,,951.2527465820312,,,,288.32391357421875,,21.166284561157227,,,80.85740661621094,714.0870361328125,,77.02828979492188,,72.13259887695312,,197.8221893310547,,312.0577087402344,867663.416311264
2016-02-19,,579.280517578125,18.167539596557617,137.8080291748047,60.443904876708984,,957.3208618164062,,,,306.6270446777344,,21.917421340942383,,,84.76641845703125,717.5831909179688,,75.27116394042969,,78.49725341796875,,195.3268585205078,,307.8627624511719,870069.6839580536
2016-02-26,,555.7070922851562,16.989633560180664,132.70700073242188,56.68992233276367,,897.6990966796875,,,,275.7281799316406,,20.12259864807129,,,72.23206329345703,710.3447875976562,,69.52490997314453,,88.72310638427734,,189.5209197998047,,295.6041564941406,860235.9615306854
2016-03-04,,605.3057250976562,17.684640884399414,137.12283325195312,59.96871566772461,,973.3580932617188,,,,282.32122802734375,,22.43926429748535,,,77.16083526611328,758.3543701171875,,78.02557373046875,,80.44908142089844,,204.54226684570312,,326.1341247558594,878654.5721111298
2016-03-11,,611.9759521484375,17.46529769897461,137.64576721191406,59.63608169555664,,967.53076171875,,,,298.06585693359375,,22.07555389404297,,,71.42475891113281,765.7404174804688,,79.68771362304688,,79.81260681152344,,191.22564697265625,,321.37982177734375,876400.5434265137
2016-03-18,,635.319580078125,17.6838436126709,131.10919189453125,61.82195281982422,,947.8815307617188,,,,325.4222412109375,,22.61321449279785,,,71.6371841430664,771.6492919921875,,79.21281433105469,,82.78278350830078,,186.28440856933594,,337.2274475097656,879074.5850353241
2016-03-25,,677.4605712890625,19.27152442932129,133.69476318359375,61.536842346191406,,943.0651245117188,,,,325.4222412109375,,24.455480575561523,,,70.02096557617188,751.6222534179688,,83.33309173583984,,82.78278350830078,,184.33261108398438,,339.9774475097656,882939.5548343658
2016-04-01,,677.4605712890625,19.247419357299805,142.0615692138672,64.10285186767578,,981.6012573242188,,,,332.3105163574219,,24.123397827148438,,,63.75994873046875,753.5968627929688,,88.70785522460938,,84.56487274169922,,182.0596466064453,,344.0791931152344,889101.889957428
2016-04-08,,700.9749755859375,18.79104232788086,145.28628540039062,64.81562805175781,,984.8126831054688,,,,327.1935119628906,,24.850814819335938,,,63.078495025634766,781.1441040039062,,89.43417358398438,,91.22653198242188,,232.6084442138672,,341.65545654296875,900329.1584091187
2016-04-15,,730.8384399414062,19.15903663635254,146.73886108398438,64.95819091796875,,994.5439453125,,,,351.6960754394531,,25.617767333984375,,,61.50259017944336,778.7744140625,,88.85311889648438,,91.22653198242188,,246.98744201660156,,374.9353942871094,911167.2123908997
2016-04-22,,687.0899047851562,18.769344329833984,147.49420166015625,65.7660140991211,,1044.173828125,,,,359.076416015625,,26.40843963623047,,,62.6525764465332,798.57080078125,,91.70997619628906,,85.28620147705078,,244.1215362548828,,384.53717041015625,913294.7293319702
2016-04-29,,673.0424194335938,19.006376266479492,150.16693115234375,66.33623504638672,,1021.3051147460938,,,,348.0551452636719,,25.93403434753418,,,63.71736145019531,741.403076171875,,93.7920913696289,,86.09237670898438,,240.3414764404297,,378.52435302734375,908347.3062000275
2016-05-06,,714.7073364257812,18.325822830200195,154.72801208496094,66.5738296508789,,989.921630859375,,,,329.1615905761719,,25.072202682495117,,,62.14146041870117,714.8433837890625,,86.91626739501953,,84.9043197631836,,243.2567901611328,,372.6514587402344,905605.175233841
2016-05-13,,750.008544921875,18.43670654296875,167.3944549560547,71.42074584960938,,1048.260986328125,,,,347.2679138183594,,26.977720260620117,,,62.26923370361328,736.7132568359375,,93.21104431152344,,101.87669372558594,,253.16397094726562,,386.5880126953125,925439.0021800995
2016-05-20,,766.169189453125,17.701520919799805,163.03672790527344,78.2634506225586,,1017.0720825195312,,,,329.3583984375,,27.05678939819336,,,40.760372161865234,740.3662719726562,,88.70785522460938,,102.8950424194336,,236.9567413330078,,386.40155029296875,920556.9961547852
2016-05-27,,755.44140625,19.01280403137207,167.85926818847656,77.07547760009766,,1054.3431396484375,,,,356.9115295410156,,26.068449020385742,,,42.932559967041016,788.6972045898438,,84.97941589355469,,101.04930114746094,,219.86009216308594,,403.9271240234375,926078.1691455841
2016-06-03,,778.4435424804688,18.3394832611084,165.41896057128906,78.02587127685547,,1109.3739013671875,,,,352.53253173828125,,24.530593872070312,,,38.20486831665039,771.31982421875,,80.57307434082031,,113.56643676757812,,216.05532836914062,,398.9398193359375,929129.120754242
2016-06-10,,750.8212280273438,20.31926155090332,165.07032775878906,77.59818267822266,,1089.0352783203125,,,,338.8051452636719,,24.945695877075195,,,37.906715393066406,797.4848022460938,,82.84888458251953,,116.89724731445312,,228.45782470703125,,399.5923767089844,931646.9561290741
2016-06-17,,740.8519897460938,20.242130279541016,169.16659545898438,81.63728332519531,,1080.277099609375,,,,337.0339050292969,,25.36475372314453,,,43.95475769042969,792.8441772460938,,84.93099212646484,,118.59449005126953,,244.09681701660156,,399.8254089355469,935076.8209533691
2016-06-24,,746.7626342773438,20.116788864135742,162.68812561035156,78.02587127685547,,1072.0054931640625,,,,346.9234619140625,,25.155223846435547,,,50.8546257019043,785.2908935546875,,79.74991607666016,,114.5211181640625,,241.99681091308594,,389.8973693847656,928766.7445831299
2016-07-01,,803.3223266601562,20.42211151123047,160.8869171142578,84.67848205566406,,1103.38916015625,,,,381.5125427246094,,25.704740524291992,,,51.11018753051758,842.4586181640625,,93.54998779296875,,114.60598754882812,,245.57919311523438,,414.0882568359375,944385.5395946503
2016-07-08,,806.7110595703125,20.205974578857422,172.53656005859375,86.95939636230469,,1091.76025390625,,,,385.94073486328125,,25.795665740966797,,,50.9824104309082,836.386474609375,,89.67628479003906,,121.01305389404297,,238.5873565673828,,403.83392333984375,944985.9014549255
2016-07-15,,855.6116333007812,20.160173416137695,181.8446502685547,97.74616241455078,,1120.4676513671875,,,,411.3289489746094,,25.392425537109375,,,48.767635345458984,829.2282104492188,,83.139404296875,,126.86851501464844,,238.71087646484375,,422.8044128417969,956460.4848060608
2016-07-22,,878.3482666015625,19.89020538330078,191.890625,97.2709732055664,,1171.1192626953125,,,,405.0802917480469,,25.467538833618164,,,49.49169921875,851.4435424804688,,85.51205444335938,,148.12643432617188,,238.0191192626953,,428.7239685058594,970534.769739151
2016-07-29,,1028.684326171875,19.862884521484375,193.3548126220703,98.26886749267578,,1167.4700927734375,,,,446.21319580078125,,26.621917724609375,,,49.363922119140625,809.0861206054688,,83.67204284667969,,183.0030517578125,,242.8367919921875,,442.1944274902344,989289.6117248535
2016-08-05,,1003.6408081054688,20.22445297241211,196.4251251220703,96.26082611083984,,1153.1163330078125,,,,451.1334228515625,,25.95380210876465,,,48.725040435791016,830.4130249023438,,82.75203704833984,,168.3526153564453,,236.4132080078125,,443.4529113769531,984159.0112819672
2016-08-12,,1006.7991333007812,19.73995018005371,185.14242553710938,96.83809661865234,,1158.32275390625,,,,484.31854248046875,,25.720552444458008,,,44.0825309753418,833.42431640625,,82.50992584228516,,188.3961181640625,,230.6319580078125,,470.2445983886719,991354.6836910248
2016-08-19,,1010.3150634765625,19.807445526123047,203.0884552001953,98.66614532470703,,1268.62744140625,,,,505.92974853515625,,24.57802963256836,,,43.35847473144531,817.4786987304688,,88.80469512939453,,190.031005859375,,229.71783447265625,,518.0975952148438,1011584.8548240662
2016-08-26,,1041.039794921875,31.792001724243164,204.84628295898438,96.5013427734375,,1295.4859619140625,,,,487.98651123046875,,24.06804847717285,,,45.61583709716797,828.3888549804688,,88.90154266357422,,178.35313415527344,,226.55545043945312,,536.9054565429688,1021806.6676235199
2016-09-02,,1106.0648193359375,31.896684646606445,211.10081481933594,119.54428100585938,,1279.5753173828125,,,,473.5625305175781,,23.542253494262695,,,43.912166595458984,819.5028076171875,,86.23837280273438,,202.2821807861328,,221.49070739746094,,532.477294921875,1032418.8798427582
2016-09-09,,1144.5164794921875,31.67816162109375,219.3175506591797,122.67120361328125,,1286.6304931640625,,,,515.4961547851562,,26.157669067382812,,,42.63441848754883,816.88623046875,,88.61101531982422,,196.2733612060547,,214.4988555908203,,532.5724487304688,1036098.5978164673
2016-09-16,,1079.6107177734375,31.83126449584961,217.1509246826172,113.77153015136719,,1303.465576171875,,,,510.6882019042969,,26.188405990600586,,,41.991798400878906,847.3954467773438,,85.80257415771484,,193.9165802001953,,210.5285186767578,,527.5252685546875,1030880.0567531586
2016-09-23,,1119.3389892578125,33.02071762084961,212.77685546875,116.65789794921875,,1297.967529296875,,,,516.2892456054688,,25.70099639892578,,,40.409629821777344,845.2232055664062,,84.59204864501953,,197.27130126953125,,230.69447326660156,,521.2877807617188,1034498.1442184448
2016-09-30,,1049.4173583984375,32.59282302856445,213.4718017578125,114.20448303222656,,1255.0521240234375,,,,518.5197143554688,,24.309024810791016,,,40.53791809082031,838.9041137695312,,78.73307037353516,,191.09263610839844,,221.75106811523438,,499.2896728515625,1019780.6715278625
2016-10-07,,1075.9359130859375,33.20390319824219,216.49688720703125,115.93630981445312,,1237.34130859375,,,,538.5943603515625,,24.95451545715332,,,44.81407165527344,921.8911743164062,,79.26569366455078,,201.7089080810547,,221.10696411132812,,514.0502319335938,1031275.116235733
2016-10-14,,1054.2841796875,33.177730560302734,216.00631713867188,116.2249526977539,,1201.82177734375,,,,526.4503784179688,,26.495784759521484,,,47.080421447753906,874.6956787109375,,80.96044158935547,,203.87461853027344,,219.37281799316406,,515.7643432617188,1027281.948589325
2016-10-21,,1125.8939208984375,33.13455581665039,215.3931427001953,118.29351806640625,,1236.0760498046875,,,,523.9225463867188,,26.320138931274414,,,43.87331008911133,887.284423828125,,78.82991027832031,,260.5654602050781,,214.09596252441406,,552.0946044921875,1053701.2056598663
2016-10-28,,1073.2542724609375,34.762367248535156,211.63221740722656,107.27716827392578,,1255.58740234375,,,,550.5399780273438,,31.59821891784668,,,43.18912887573242,890.4439697265625,,81.44465637207031,,297.4675598144531,,216.3008270263672,,516.0501708984375,1056308.190870285
2016-11-04,,987.3920288085938,34.00734329223633,212.0819091796875,100.10932922363281,,1218.9488525390625,,,,519.9076538085938,,28.9064884185791,,,39.55439376831055,904.4644165039062,,80.42781066894531,,312.69122314453125,,203.5175018310547,,486.52886962890625,1044778.7590351105
2016-11-11,,852.0184936523438,34.14604568481445,176.72129821777344,96.11650848388672,,1196.3721923828125,,,,515.2979125976562,,27.27300453186035,,,39.68268585205078,883.0121459960938,,78.53937530517578,,297.4039001464844,,199.5289306640625,,459.62646484375,1016386.7334079742
2016-11-18,,872.97509765625,34.29652404785156,153.7062530517578,90.3918228149414,,1150.3914794921875,,,,580.924560546875,,24.686656951904297,,,37.0742301940918,880.9846801757812,,71.90565490722656,,265.7249450683594,,200.32167053222656,,441.96136474609375,996118.6911582947
2016-11-25,,871.7335815429688,34.12772750854492,180.0734100341797,89.95887756347656,,1126.063232421875,,,,606.3523559570312,,24.594444274902344,,,41.82075881958008,899.4776611328125,,73.45513916015625,,286.12939453125,,204.78097534179688,,442.86602783203125,1008600.2925872803
2016-12-02,,878.9342651367188,37.138648986816406,184.12046813964844,87.40924072265625,,1104.8001708984375,,,,616.6126708984375,,25.380449295043945,,,41.90628433227539,881.4298095703125,,73.55198669433594,,282.6472473144531,,207.7042999267578,,448.7226867675781,1010253.3436756134
2016-12-09,,889.3629150390625,39.634010314941406,180.15516662597656,100.15741729736328,,1129.46923828125,,,,637.1829833984375,,27.69015884399414,,,39.768211364746094,846.8173217773438,,77.47411346435547,,292.6264953613281,,202.9229278564453,,479.5771484375,1021840.91248703
2016-12-16,,844.7184448242188,37.83740234375,164.82540893554688,93.80738830566406,,1121.7813720703125,,,,620.1319580078125,,25.477052688598633,,,38.143272399902344,859.4261474609375,,75.82778930664062,,277.42401123046875,,198.48841857910156,,454.53167724609375,1003843.1455097198
2016-12-23,,803.20263671875,36.231842041015625,165.2342071533203,81.58837127685547,,842.8321533203125,,,,626.3278198242188,,24.92816925048828,,93.20162963867188,38.143272399902344,816.803466796875,,78.24884796142578,,268.060546875,,197.44790649414062,,462.1500549316406,981189.0011749268
