Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total,,
07/07/17,,1383.679688,48.04457474,200.4313049,170.5474243,,661.8777466,,895.4500122,,909.6523438,,45.74188995,,121.6596985,1035.864136,76.21515656,,51.883358,,255.2454071,,617.0413818,"12,05,487 ",,
14/07/17,,1493.205322,48.93481064,206.9719849,168.8106995,,714.9623413,,891.3499756,,925.6130371,,49.93976593,,121.008606,998.4160767,79.65306854,,51.46908188,,251.975235,,609.47052,"12,17,182 ",,
21/07/17,,1610.706055,48.39783478,206.2361755,170.3985596,,701.484314,,914.75,,872.5267944,,54.15081024,,119.2668304,999.8511963,76.26357269,,53.02674866,,241.2233734,,592.8053589,"12,22,303 ",,
28/07/17,,1694.400391,50.23483658,205.4185791,164.4936676,,654.9198608,,898.5499878,,886.7524414,,51.91575241,,116.8582077,984.0766602,74.08461761,,51.78393173,,236.9870453,,594.1861572,"12,21,109 ",,
04/08/17,,1715.709839,50.54571152,199.4170532,166.081543,,663.2888184,,911.3499756,,887.5280762,,49.07911301,,115.7434616,1008.532227,72.43829346,,50.46240234,,224.9469299,,576.8067017,"12,16,577 ",,
11/08/17,,1690.616455,48.41196442,196.4905243,145.4888306,,610.0096436,,890.0999756,,864.5997314,,45.55307388,,108.7166443,947.9637451,65.53890991,,47.09915924,,240.5544739,,558.3672485,"11,95,173 ",,
18/08/17,,1700.026489,51.52073288,198.2216949,157.3978729,,617.0648804,,926.25,,883.1917114,,48.18333435,,106.7758102,943.6976929,67.76476288,,45.61159134,,242.2886505,,574.168335,"12,07,812 ",,
25/08/17,,1754.196289,54.17086792,200.9833679,169.0091858,,655.0170898,,994.5999756,,861.5093994,,47.0723877,,103.9690628,927.5262451,67.96260834,,47.72572327,,249.1757813,,570.7269897,"12,24,071 ",,
01/09/17,,1791.687012,55.82945251,205.929657,177.6928558,,694.039917,,1048.400024,,917.5344238,,45.87362289,,107.5521469,942.2095337,66.77549744,,48.99591064,,251.628418,,568.1580811,"12,40,154 ",,
08/09/17,,1885.239502,54.31509399,211.3705444,173.971283,,688.0550537,,1070.849976,,908.2633667,,46.28638458,,108.3682861,969.3934326,70.88095093,,51.00775146,,251.6036224,,603.2984009,"12,59,262 ",,
15/09/17,,1894.101807,54.77660751,218.3365326,170.497818,,845.4110718,,1087.75,,877.0109863,,50.4498291,,109.4432144,1177.241089,68.70455933,,51.02479553,,262.1077576,,617.2575684,"12,87,692 ",,
22/09/17,,1852.428955,52.18056488,208.279129,171.539856,,953.9299927,532.333252,1039.150024,,856.0265503,,49.42369461,,107.3630371,1051.441162,68.25939178,,49.85690689,,248.9494019,,596.2218628,"12,67,910 ",,
29/09/17,,1827.186157,51.8935585,201.9314117,192.2318115,,841.7521362,526.4598999,1078.449951,,880.4003906,,44.57546616,,100.704483,1093.308228,67.36904907,,48.22015762,,260.1160889,,621.3775024,"12,69,036 ",,
06/10/17,,1912.224731,52.73439407,211.8651733,206.0760651,,849.824646,534.9102783,1105.25,,919.4783325,,47.11725616,,107.6417236,1051.242554,64.84642792,,48.22868347,,257.5296021,,657.6810303,"12,91,733 ",,
13/10/17,,1946.578857,54.27326584,211.5766296,216.0498962,,858.5862427,544.9588013,1229.900024,,903.4783325,,47.11725616,,108.2090454,1062.949707,69.00134277,,49.2388649,,256.0871277,,668.8775024,"13,13,088 ",,
20/10/17,,1838.986084,54.63816452,216.316803,213.8169556,,865.1328125,530.3355103,1167.400024,,887.1293945,,48.91534042,,108.4777679,1104.667847,67.61637115,,48.59098816,,260.4642944,,697.4259033,"13,08,657 ",,
27/10/17,,1806.175415,54.66989136,225.1376495,215.5536804,,857.2572021,543.3605957,1136.199951,,932.3880615,,47.07960129,,107.1540298,1103.57666,70.58416748,,51.09725952,,262.9512634,,721.999939,"13,12,341 ",,
03/11/17,,1827.385376,58.0490799,215.2863464,220.6646729,,1035.245361,537.3774414,1129.150024,,921.2229004,,47.38555527,,106.2881088,1179.969238,75.3821106,,49.35821152,,292.8948059,,707.749939,"13,28,811 ",,
10/11/17,,1740.106201,57.73178482,207.207428,216.4964905,,999.6575928,536.9379272,1159.650024,,892.9611206,,43.25279617,,105.9994812,1180.217407,81.11985779,,52.56351089,,283.0462952,,696.7473145,"13,16,153 ",,
17/11/17,,1779.140259,56.71644211,210.6698151,210.6412048,,1002.463257,576.9523315,1106.050049,,900.4876099,,44.11418152,,105.3326263,1172.828613,80.32844543,,52.04350281,,285.5083923,,694.3238525,"13,14,025 ",,
24/11/17,,1777.895508,58.62020874,211.6178589,215.1071014,,1030.077026,644.8349609,1149.900024,,915.2415771,,43.94943619,,107.3132782,1212.643555,115.7441864,,52.92581177,,298.217041,,716.619812,"13,39,449 ",,
01/12/17,,1705.154663,58.55674744,211.5766296,203.7935181,,1018.214417,680.2145996,1114.400024,,911.7026367,,40.70630264,,104.7055817,1286.855591,108.6214752,,57.37998962,,300.2315063,,690.3494263,"13,25,531 ",,
08/12/17,,1691.761475,58.65193558,207.4547424,200.86586,,1037.017456,702.9087524,1132.550049,,916.9362793,,41.46883392,,100.9931183,1217.66394,110.8967819,,56.31866074,,316.0488892,,698.4922485,"13,26,940 ",,
15/12/17,,1722.530762,57.08133316,206.3830414,211.4847717,,1033.965698,641.1591187,1121.800049,,904.2259521,,48.19987488,,104.3572311,1230.935547,105.9504471,,57.69966507,,343.5054016,,696.8928223,"13,34,221 ",,
22/12/17,,1774.111694,59.82592773,214.0909882,228.9513702,,1072.014526,806.4807129,1151.099976,,959.5532227,,56.08884048,,109.9508209,1275.075195,110.1053696,,60.07380295,,341.4412231,,712.6453857,"13,64,072 ",,
29/12/17,,1749.366821,57.76350784,223.4064636,230.1422729,,1081.120605,837.6151733,1181.349976,,959.5532227,,56.45598602,,108.0697021,1373.09668,110.5010757,,61.83842468,,336.0444031,,708.4769287,"13,71,456 ",,
05/01/18,,1803.73584,57.81110382,219.3670044,240.7611694,,1087.962524,814.8511353,1243.400024,,920.6746216,,56.44656754,,109.7617111,1403.119629,121.3830032,,61.22464371,,335.7210999,,734.8442993,"13,90,140 ",,
12/01/18,,1762.461182,56.49433517,219.7379761,267.4076538,,1073.195923,767.5450439,1234.599976,,1015.97699,,53.65060043,,108.9953308,1383.584717,124.0045624,,61.1862793,,335.8951721,,740.951416,"13,88,438 ",,
19/01/18,,1694.748779,54.81266785,203.4565125,279.5151672,,1078.462769,765.8070679,1144.349976,,999.578186,,51.92312241,,108.029892,1393.526245,111.4408798,,59.06788635,,316.2975769,,703.5330811,"13,55,630 ",,
26/01/18,,1703.163208,56.20876694,208.4852142,289.1416321,,1104.550537,763.0102539,1159.300049,,1006.656067,,52.33734131,,108.955513,1378.266235,108.9677124,,50.73069382,,310.9256287,,696.8928223,"13,57,582 ",,
02/02/18,,1622.356445,48.24466705,203.4977264,248.6012878,,1012.898499,739.0075684,1135.099976,,956.1637573,,49.29190063,,101.6699219,1339.44519,99.22344208,,47.67884064,,304.757843,,668.9259644,"13,16,877 ",,
09/02/18,,1632.612915,49.60903168,203.7038269,267.7053833,,1000.937378,695.0576782,1177.800049,,966.1326294,,47.93157196,,102.5955505,1285.712402,93.98032379,,50.64544678,,305.2055054,,679.9285278,"13,23,379 ",,
16/02/18,,1665.771973,50.85299301,203.250412,256.3421326,,1032.341309,643.1668701,1173.5,,935.1294556,,46.66067505,,104.4567566,1221.039307,91.50715637,,50.34281921,,297.3217163,,695.1963501,"13,23,012 ",,
23/02/18,,1623.352295,49.44586563,202.3848267,256.4910583,,1033.227417,656.012207,1300.25,,918.0827026,,47.27729797,,102.5059662,1197.051514,89.92433167,,49.9165802,,302.6438904,,684.8723755,"13,28,501 ",,
02/03/18,,1650.735962,50.19851685,202.1374969,257.781189,,1001.429626,705.5757446,1314.25,,937.2229614,,46.62772751,,105.9994812,1290.315308,89.8748703,,50.19363403,,305.6282959,,677.6503906,"13,35,735 ",,
09/03/18,,1644.86084,48.57868576,203.4152832,234.8562622,,980.953125,688.9746094,1306.550049,,929.7462769,,43.87412262,,103.5609894,1259.161011,77.41011047,,46.39586258,,306.0511169,,666.0177612,"13,20,469 ",,
16/03/18,,1682.998779,48.87320328,207.8669434,253.3152924,,1070.242554,689.4141235,1365.800049,,922.8677979,,44.42484283,,104.6458664,1286.980835,82.85107422,,46.87324905,,314.581543,,660.2014771,"13,41,797 ",,
23/03/18,,1672.74231,45.74806213,200.406311,247.9562225,,1019.346558,639.3012695,1281.099976,,899.5405884,,42.75385284,,101.0428772,1227.210327,78.20152283,,44.28173065,,304.409668,,646.6784668,"13,13,169 ",,
30/03/18,,1762.261963,46.48435211,211.4117584,246.9638062,,1072.555908,655.3729248,1324.800049,,916.7368774,,46.84895706,,100.14711,1161.318604,79.53703308,,44.43091965,,324.0072937,,656.0330811,"13,35,523 ",,
06/04/18,,1924.821289,47.30244827,218.5014038,257.0864563,,1098.200928,707.9929199,1419.849976,,935.2790527,,46.57124329,,101.0627823,1197.897461,89.67701721,,46.66013718,,348.3799744,,701.4488525,"13,81,688 ",,
13/04/18,,1910.233276,46.63161087,224.189621,250.6357422,,1125.912964,716.3234863,1469.099976,,923.017334,,47.41850662,,99.60964966,1240.547974,92.64481354,,48.72738266,,347.1861877,,703.5330811,"13,91,022 ",,
20/04/18,,1872.095337,43.27740479,221.7989044,248.105072,,1175.283081,676.7186279,1475.400024,,945.9457397,,48.0163002,,101.2518997,1199.44043,92.89213562,,47.751297,,333.557373,,711.1912842,"13,85,845 ",,
27/04/18,,1896.591309,43.58828354,230.496109,265.8197632,,1169.917847,691.461792,1483,,974.7557373,,46.91015244,,100.4954605,1202.575562,92.15018463,,47.19292831,,348.1063843,,714.244812,"13,96,670 ",,
04/05/18,,1851.084595,42.41022491,224.107193,255.1512604,,1172.231323,721.8970337,1486.800049,,971.5158081,,47.47028351,,100.4855118,1194.364014,92.7437439,,48.55688858,,338.3821716,,741.9692993,"13,94,246 ",,
11/05/18,,1850.636475,41.87027359,228.8061523,253.9107513,,1179.614746,719.7295532,1453.900024,,979.3414307,,45.11677551,,97.21097565,1232.784302,93.13945007,,48.47590256,,339.4267578,,751.9055176,"13,94,922 ",,
18/05/18,,2134.629639,39.80867004,231.1143951,247.311142,,1136.446655,707.3736572,1417.199951,,913.6964111,,45.32388306,,91.38846588,1204.864868,95.36530304,,48.50147629,,344.9230347,,696.6989136,"13,95,559 ",,
25/05/18,,2105.404053,38.79422379,244.0983429,249.0975037,,1127.881958,681.6030273,1497.550049,,920.7244263,,41.54885483,,92.22452545,1170.376221,92.29857635,,52.53793716,,334.8755188,,710.2703247,"14,03,346 ",,
01/06/18,,2066.91748,36.45446396,238.5337982,234.5585327,,1033.424194,653.3052979,1531.099976,,946.0453491,,40.71570969,,91.4183197,1210.488647,92.99105835,,50.50479126,,356.462738,,712.7907104,"13,97,740 ",,
08/06/18,,2195.720215,38.81058884,235.4835968,237.6350403,,1034.900879,637.4433594,1593.550049,,981.9332886,,39.84962082,,96.02657318,1193.020264,88.73720551,,51.18676376,,347.2110596,,716.4259644,"14,13,060 ",,
15/06/18,,2273.539551,38.28700638,240.3886566,243.1925964,,1083.926392,623.2895508,1535.349976,,1024.550171,,40.81455994,,99.33097076,1243.534058,86.01672363,,51.66841507,,342.9582825,,715.1657104,"14,20,399 ",,
22/06/18,,2325.219971,35.99632645,234.7416534,245.9713745,,1028.05896,586.8610229,1494.25,,1007.204346,,40.65452194,,95.31990051,1197.449707,80.47683716,,50.22346878,,357.3580627,,697.4743652,"14,07,522 ",,
29/06/18,,2287.231445,35.57091904,231.8563385,241.5550995,,1022.201416,581.6170654,1485.400024,,1038.107788,,38.15980148,,91.71691895,1179.483643,77.80581665,,51.02906036,,343.4556885,,676.9234009,"13,92,772 ",,
06/07/18,,2331.791992,36.27448654,244.3456726,233.7149811,,1056.361816,576.8224487,1568.25,803.2501221,1150.805908,,38.50341797,,94.87202454,1206.507324,73.30464935,,49.21329117,,349.4244995,,679.831543,"14,13,348 ",,
13/07/18,,2449.940186,34.01652527,246.9012146,237.2380829,,1091.851074,580.3184814,1576,799.7616577,1223.728149,,37.6279068,,93.19991302,1268.915283,76.32191467,,55.41077423,,372.3547058,,684.3876953,"14,35,272 ",,
20/07/18,,2709.985107,33.82018661,255.2274475,216.7942047,,1072.703613,559.0627441,1521.5,747.7830811,1090.2948,,36.01340103,,88.41252136,1255.627441,76.91547394,,59.76264954,,382.2032776,,639.6503906,"14,34,565 ",,
27/07/18,,2696.94043,33.47658539,262.5643921,235.005127,,1083.926392,566.8538208,1566.699951,806.7884521,1148.562866,,37.64673615,,89.51730347,1397.016235,79.04240417,,70.56348419,,402.2236938,,658.3596191,"14,66,115 ",,
03/08/18,,2668.710449,39.03965378,259.1020203,239.4710236,,1189.459229,561.8495483,1650.75,790.4423218,1172.189087,,37.29841232,,93.41888428,1355.908447,80.3779068,,71.07070923,,405.1583557,,672.5126343,"14,82,965 ",,
10/08/18,,2794.924316,39.62868881,270.3960266,281.3511658,,1104.747437,500.1898499,1589.400024,794.1799927,1188.488159,,37.20898438,,87.18830109,1473.309326,81.11985779,,73.24452209,,415.4296875,,652.5917969,"14,92,976 ",,
17/08/18,,2840.779297,38.36881638,274.9300537,273.9576111,,1154.757324,505.5037537,1616.699951,821.0912476,1245.061523,,38.63050461,,88.50209808,1480.923828,78.74562073,,81.57318115,,419.2348022,,686.6172485,"15,14,926 ",,
24/08/18,,2900.375977,38.46698761,276.6612854,264.5792542,,1283.080078,516.5211792,1559.699951,968.9534912,1246.656494,,39.31772614,,87.79543304,1565.329102,78.597229,,75.20094299,,421.7466736,,706.8774414,"15,36,708 ",,
31/08/18,,2847.05249,37.20711517,275.7544556,259.1209412,,1284.852173,599.21698,1604.5,1046.049072,1298.544434,,39.91081238,,87.168396,1614.150757,80.97146606,,78.53411102,,418.6628113,,736.7346191,"15,51,851 ",,
07/09/18,,2728.456543,30.10601997,260.3385925,255.3497467,,1294.056763,552.1905518,1561.199951,1123.942261,1246.556763,,38.78112793,,85.78492737,1617.385498,90.86413574,,74.93668365,,419.9311523,,738.0917358,"15,33,670 ",,
14/09/18,,2657.557861,29.05885506,256.3403625,270.7818909,,1308.872681,549.9730835,1535.150024,1134.05896,1243.715698,,39.76018524,,88.16369629,1618.579956,106.2966919,,80.00463104,,423.1642456,,724.90802,"15,30,865 ",,
21/09/18,,2374.510742,26.22823524,247.7256165,274.9004211,,1364.494019,515.192749,1501.849976,1140.886353,1256.176758,,37.39726257,,85.40670776,1516.009766,98.87718964,,75.20094299,,412.7437134,,712.5484009,"14,92,475 ",,
28/09/18,,2158.229492,26.24459648,241.4191132,290.1340942,,1289.134521,514.4036255,1395.949951,1053.9729,1121.497437,,35.43914795,,85.62567902,1421.203125,86.85760498,,67.23458099,,361.3372803,,668.6350708,"14,27,055 ",,
05/10/18,,2029.476563,26.34276772,220.6860046,259.4682922,,1259.797852,482.0505066,1331.199951,1026.064941,1021.011169,,34.55422592,,81.51509094,1426.67749,96.1072464,,66.6591568,,349.84729,,632.913208,"13,86,046 ",,
12/10/18,,2279.812988,27.97896576,234.4118958,248.3531799,,1263.637329,484.1381226,1411.699951,1092.296631,1111.727905,,34.20590591,,81.60466003,1478.933105,111.4903412,,68.14246368,,338.1334839,,635.4820557,"14,26,695 ",,
19/10/18,,2131.692383,27.27540207,233.7111816,248.9486389,,1268.707275,446.9804688,1234.25,1056.066162,1139.541016,,33.92819214,,76.30966187,1495.903687,105.9504471,,67.24736786,,356.8855286,,651.331543,"13,99,477 ",,
26/10/18,,2328.107666,28.63344383,232.5570526,240.0664673,,1234.39917,416.7149963,1226.599976,1038.224976,1101.759033,,32.93030548,,68.19796753,1591.257813,106.5440063,,63.08729553,,367.9527283,,649.1019287,"14,10,750 ",,
02/11/18,,2373.216064,31.16954803,250.8994598,273.6102905,,1475.736694,426.6836548,1462.5,1117.912109,1182.756104,,33.41041946,,72.71663666,1445.290527,106.9891815,,57.87868118,,392.7979126,,674.499939,"14,72,659 ",,
09/11/18,,2365.847168,32.29852676,254.7328339,272.6674805,,1526.583252,426.2341309,1396.75,1117.064819,1161.372925,,34.71897125,,73.04508972,1396.468872,107.5332718,,60.31249619,,393.4942627,,677.5535278,"14,69,928 ",,
16/11/18,,2387.007324,30.46598625,261.3690796,255.2008667,,1530.274902,399.4746399,1387.900024,1152.44812,1117.111084,,34.17766571,,78.98703003,1363.622314,107.8795242,,61.00725937,,395.8071899,,674.0636597,"14,70,373 ",,
23/11/18,,2368.1875,30.67868805,258.4425049,259.6667786,,1504.974731,411.1513367,1410.900024,1129.623413,1095.478638,,33.86229324,,77.23529816,1383.877686,107.0881042,,60.01412964,,378.9203796,,677.7473755,"14,65,859 ",,
30/11/18,,2517.701904,27.22631645,263.3887939,255.5482178,,1414.848389,408.6042175,1492.5,1122.746094,1133.908691,,33.03856659,,76.33952332,1543.431519,105.3074265,,61.59547043,,371.7578125,,675.9539795,"14,84,210 ",,
07/12/18,,2477.572754,26.31004524,256.0105896,229.1498413,,1468.303955,393.2717285,1513.150024,1151.899902,1199.952393,,33.30215454,,75.10535431,1505.608398,104.6644058,,62.73778152,,372.0562744,,653.6580811,"14,76,105 ",,
14/12/18,,2477.473145,26.96452141,265.5733948,230.2415009,,1469.190063,391.6535339,1594.5,1178.56189,1216.101929,,34.38477325,,75.3143692,1552.339722,105.5547409,,61.6892395,,359.521759,,668.1504517,"14,92,940 ",,
21/12/18,,2590.343506,29.00976753,272.250885,217.8362579,,1450.633179,429.2007751,1648.099976,1182.847778,1172.986572,,35.02022171,,77.64337158,1567.369507,106.9891815,,64.96699524,,361.1383057,,683.0305176,"15,13,636 ",,
28/12/18,,2620.515137,28.71525192,271.9623108,214.710144,,1443.052856,410.7218018,1654.949951,1178.611816,1178.020874,,34.80369949,,76.63811493,1446.136475,104.8622589,,61.20759201,,363.2770996,,689.4769287,"15,09,184 ",,
04/01/19,,2568.336914,30.05693436,266.3153687,219.225647,,1436.014038,409.353363,1577.75,1203.03125,1170.793457,,35.12377548,,76.3494873,1546.915283,119.0582275,,61.8043251,,370.1412964,,676.8264771,"15,04,374 ",,
11/01/19,,2500.375732,30.08966064,267.7579956,213.8169556,,1480.954224,410.6219482,1571.650024,1191.917969,1186.245117,,36.20638657,,75.19493103,1582.598267,150.1706696,,61.76169968,,376.0354614,,676.4386597,"15,09,328 ",,
18/01/19,,2530.099609,28.27348137,268.8296814,228.8024902,,1485.384155,432.3371582,1383.050049,1160.870239,1178.220337,,35.77334213,,74.70723724,1569.409912,138.25,,61.12234497,,372.2303467,,671.5432739,"14,87,910 ",,
25/01/19,,2585.364746,26.31004524,258.5249634,214.3627777,,1469.780762,446.3511963,1365.699951,1116.217651,1111.977051,,36.45585632,,74.07024384,1691.041016,120.2948151,,57.55900955,,358.4274597,,660.6376343,"14,75,881 ",,
01/02/19,,2616.432617,27.63536453,268.252594,225.2794037,,1507.927979,456.7193604,1442.949951,1096.083984,1121.497437,,35.6744957,,70.15871429,1727.072632,127.1702194,,57.87442398,,370.8376465,,649.2958374,"14,94,443 ",,
08/02/19,,2692.907715,26.21187401,255.309906,224.4358368,,1659.63147,434.6844788,1477.5,1072.113159,1032.924072,,34.26709747,,69.15346527,1760.317139,141.4156494,,56.34423065,,370.116394,,574.4106445,"14,92,372 ",,
15/02/19,,2546.678955,24.65748596,241.2542419,215.2559662,,1593.328857,430.1496887,1464.300049,1139.73999,1022.556458,,35.09082794,,65.10259247,1682.481079,132.7595673,,49.63526917,,366.5102234,,537.4769897,"14,57,664 ",,
22/02/19,,2629.875488,25.7537384,242.6144714,215.156723,,1540.710205,450.9759216,1487.900024,1147.265381,1038.058105,,35.22732544,,66.89412689,1649.784058,140.9704895,,49.35821152,,363.2025146,,549.0126343,"14,67,539 ",,
01/03/19,,2652.130859,27.81534386,248.9621735,231.7301483,,1641.616089,452.2944336,1456.550049,1136.251465,1046.780884,,36.22992325,,68.19796753,1789.331421,144.8780823,,52.03071976,,367.629364,,546.7346191,"14,85,882 ",,
08/03/19,,2754.943848,28.5352726,249.0858459,249.4944611,,1624.289673,494.8658752,1450.400024,1190.422852,1116.463135,,37.65615082,,69.69091797,1784.9021,153.9793396,,56.28881836,,375.5877991,,560.0151978,"15,07,788 ",,
15/03/19,,2847.600342,31.02229309,254.6503754,259.7164001,,1681.830688,498.9312744,1478.5,1224.311035,1067.366455,,38.02329636,,76.78742218,1861.244995,151.4072571,,55.71340179,,373.4489746,,566.2677612,"15,32,576 ",,
22/03/19,,2824.847168,29.79514313,258.8959351,265.670929,,1637.629028,493.8270874,1503.699951,1254.112671,1113.472412,,38.1080246,,76.77745819,1883.590576,149.7749481,,55.45766068,,373.672821,,563.8442993,"15,34,901 ",,
29/03/19,,3012.051758,30.53143311,266.809967,272.5186157,,1676.711548,469.6946106,1471.099976,1232.533936,1128.375977,,37.47257614,,79.57424927,1834.27124,153.5341644,,56.68948746,,385.4612427,,569.5152588,"15,52,768 ",,
05/04/19,,3095.397461,31.70949745,275.2598572,278.2746582,,1692.807373,475.2981873,1449.300049,1309.230957,1139.441406,,37.56671524,,77.81257629,1829.941406,143.9382935,,59.68592834,,418.3643188,,587.9335938,"15,74,895 ",,
12/04/19,,2994.376709,30.84230995,269.695282,267.4572754,,1701.421387,483.0993042,1465.349976,1283.565552,1131.466309,,37.28429413,,79.95246887,1882.197144,141.3661804,,58.30065918,,422.39328,,589.0484619,"15,66,672 ",,
19/04/19,,3001.04834,30.25327682,271.4264832,265.2739563,,1698.566406,464.4206238,1358.5,1304.795532,1107.241821,,38.15980148,,78.7282486,1901.656128,137.3101959,,60.81119156,,450.4716187,,577.8034668,"15,60,378 ",,
26/04/19,,3078.319824,28.82978821,264.0482788,266.0679016,,1694.776245,471.72229,1301.150024,1379.499146,1069.310425,,37.27488327,108.3710403,77.0063858,1904.791382,139.4371185,,61.72760391,,439.8520813,,561.2269897,"15,56,632 ",,
03/05/19,,3096.094482,28.9115963,256.8349915,271.4269409,,1674.644287,469.7345276,1262.449951,1430.381226,1033.572021,,36.99716568,98.97126007,79.61405945,1974.365967,134.9854279,,57.38850784,,436.7184448,,540.4335938,"15,48,959 ",,
10/05/19,,2909.089111,29.28792191,248.3439026,278.9693604,,1625.520264,453.9425659,1250.75,1368.036865,1010.444214,,35.96162415,99.26966858,76.96656799,1939.877319,120.5421295,,61.65513992,,432.8884583,,572.2294922,"15,26,368 ",,
17/05/19,,3287.232178,30.00784874,247.1897736,281.7481079,,1607.898804,450.7362061,1234.25,1362.355713,1000.674744,,37.20427704,97.28030396,74.24939728,1809.138672,127.565918,,62.942379,,397.1253052,,600.1478882,"15,46,730 ",,
24/05/19,,3451.484375,36.53627777,256.0930481,292.7143555,,1734.990967,485.0371094,1341.050049,1517.14502,1080.973877,,39.45423126,96.13640594,74.57785034,1947.840088,140.8220978,,67.34114075,,407.2971497,,608.1453247,"16,11,054 ",,
31/05/19,,3455.019287,36.50354767,272.4981689,312.8605042,,1565.715088,487.7839661,1323.099976,1540.817017,1185.348022,,45.58747864,95.34065247,71.61184692,2030.005737,143.3941803,,70.93005371,,423.5124512,,611.4896851,"16,20,681 ",,
07/06/19,,3496.542725,35.48910522,269.1594543,319.162384,,1540.070313,479.4235229,1296.650024,1489.88501,1197.061523,,46.68892288,93.9480896,70.46726227,2301.237305,145.2243347,,76.69277191,,421.3487549,,608.5331421,"16,28,767 ",,
14/06/19,,3504.907471,36.22540283,270.3135681,278.9693604,,1503.153442,440.6077271,1330.599976,1434.966064,1197.310669,,50.55809021,95.53959656,67.42163849,2184.980713,134.7875671,,75.76783752,,410.7540894,,607.2244263,"16,12,825 ",,
21/06/19,,3551.260498,36.55263519,261.9873657,279.664032,,1522.990112,443.6542664,1320.449951,1361.259277,1221.13623,,57.2185173,95.48985291,66.09789276,2115.854248,138.0026855,,71.21989441,,414.8327942,,588.369873,"16,04,702 ",,
28/06/19,,3666.719971,36.79806519,261.616394,287.9507446,,1572.015503,452.7738953,1397.900024,1421.26123,1216.550537,,62.97520065,96.18614197,67.03347015,2235.992188,139.2887421,,73.88387299,,417.4689941,,606.8850708,"16,41,946 ",,
05/07/19,,3703.264648,35.48910522,258.4837341,301.8942566,,1585.157959,461.8235779,1356.150024,1367.139893,1227.665771,,61.11592484,96.98188782,68.60604858,2244.900635,134.3918762,,73.33403015,,441.5929565,,588.1274414,"16,37,845 ",,
12/07/19,,3363.458496,34.6873703,255.1450195,297.7756958,,1586.585449,444.4234009,1359.400024,1383.735107,1186.245117,,60.83821487,88.42758179,70.88528442,2183.537842,127.2691422,,76.54784393,,421.1000366,,581.1478882,"16,01,436 ",,
19/07/19,,3307.994141,32.26580048,254.9389343,300.3559875,,1598.64502,440.8274841,1402.050049,1401.077881,1170.793457,,72.96349335,83.15575409,69.75064087,2129.042725,120.6410522,,75.48226166,,418.7125244,,574.3621826,"15,98,936 ",,
26/07/19,,3252.031982,32.28216171,270.3135681,282.1450806,,1638.908936,436.7121887,1425.050049,1415.530151,1143.927368,,67.3527298,79.62461853,67.48136139,2214.79126,107.8300552,,66.44604492,,406.2774658,,577.2218628,"15,96,411 ",,
02/08/19,,3225.893066,31.21863556,275.8369141,282.5420837,,1578.069946,391.9931641,1514.199951,1420.613525,1101.559692,,63.12112427,80.56957245,67.35196686,2174.330811,107.3848877,,65.64045715,,425.3777161,,546.0076294,"15,93,455 ",,
09/08/19,168.4700012,3403.587891,31.95492172,296.2402649,277.0341187,,1639.5979,387.7579956,1450.800049,1436.959473,998.3320923,,60.67818069,82.45948029,67.5908432,2197.970215,105.9999161,,68.19787598,,427.9144592,,549.6427612,"16,12,512 ",,
16/08/19,161.9700012,3323.627686,31.44770241,301.6399231,268.9458923,,1483.070679,471.5824585,1492.699951,1427.739868,1009.696533,,62.06204605,84.64777374,67.26239014,2178.61084,106.2472305,,64.81781769,,423.9849854,,538.7856445,"15,97,949 ",,
23/08/19,155.1100006,3161.914795,32.67485046,299.4141235,271.3276978,,1548.044312,463.541626,1470.199951,1410.147949,1047.727783,,56.54071045,90.41696167,66.05807495,1930.07312,99.47075653,,57.86589813,,419.4586182,,535.8775024,"15,68,650 ",,
30/08/19,167.7799988,3317.503662,33.65656662,304.2779541,273.6599121,,1603.567139,530.5352783,1571.150024,1431.776611,1045.684082,,61.85963821,96.18614197,65.301651,2017.464478,101.4492874,,64.15288544,,457.3108826,,566.6070557,"16,22,787 ",,
06/09/19,167.7200012,3357.185059,35.68544769,300.4033508,274.0568848,,1611.885742,504.4949341,1529.699951,1479.220215,1086.755859,,61.96789551,101.4579773,67.96905518,2052.550293,104.4665451,,67.37097931,,480.8876953,,561.4208374,"16,32,900 ",,
13/09/19,180.3699951,3411.454346,35.57091904,303.4123535,274.9004211,,1602.681152,502.856781,1569.550049,1521.630249,1083.266846,,70.91594696,97.08135986,67.94914246,1888.915649,116.7829208,,72.31389618,,481.3851013,,578.2397461,"16,48,682 ",,
20/09/19,194.8200073,3689.921387,35.37457657,329.380249,284.2788086,,1613.460815,524.5620117,1761.199951,1526.763306,1103.852539,,67.52689362,89.9196167,68.97431183,2065.390381,115.0517044,,65.8393631,,486.5083008,,572.0356445,"17,05,806 ",,
27/09/19,240.6300049,4048.14917,35.39093399,363.9628906,304.0775757,,1635.414063,568.4120483,1894.550049,1691.719116,1171.939941,,66.68903351,94.7935791,73.05503845,2041.253174,114.9033127,,66.76429749,,494.5662231,,578.288208,"17,86,239 ",,
