Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,Total
2021-11-19,1158.3499755859375,7395.70849609375,644.9360961914062,2265.61767578125,149.85000610351562,4686.02734375,5080.89990234375,3556.310546875,3443.96630859375,1247.6669921875,199.67138671875,443.8868408203125,476.5014953613281,6423.19873046875,341.1414489746094,832.85205078125,445.3286437988281,155.25,699.7892456054688,885.70556640625,6444957.695922852
2021-11-26,1180.0999755859375,6716.6630859375,624.294189453125,2084.47119140625,147.0,4828.29345703125,4718.75,3642.814453125,3408.155517578125,1201.2452392578125,188.32350158691406,456.1211242675781,518.3845825195312,5803.45703125,311.07391357421875,767.332275390625,412.5347900390625,152.64999389648438,717.4046020507812,816.11474609375,6199785.864898682
2021-12-03,1097.5,6979.70263671875,597.713623046875,2285.068359375,153.60000610351562,4654.57080078125,4799.0498046875,3672.1630859375,3216.301025390625,1260.085205078125,187.4683074951172,491.3439636230469,506.5975341796875,5760.162109375,316.66558837890625,734.7963256835938,418.025146484375,152.0500030517578,754.9478149414062,869.8851318359375,6310939.576370239
2021-12-10,1083.75,7355.7763671875,624.5399169921875,2327.28662109375,188.6999969482422,4408.6865234375,4796.60009765625,3675.04833984375,3293.052978515625,1270.237060546875,185.5541229248047,493.3172912597656,521.20751953125,5589.90087890625,347.7141418457031,721.9609375,414.69525146484375,158.9499969482422,776.548583984375,898.4671020507812,6410000.503631592
2021-12-17,1081.800048828125,6813.556640625,616.6763305664062,2250.423095703125,175.85000610351562,4413.87255859375,4697.7998046875,3841.390380859375,3161.51416015625,1236.3817138671875,185.37684631347656,475.2124938964844,492.8788757324219,5364.763671875,310.9267883300781,706.5386962890625,436.91461181640625,148.35000610351562,741.3673095703125,844.7922973632812,6209044.285247803
2021-12-24,1083.8499755859375,6763.703125,607.1336059570312,2287.69189453125,167.64999389648438,4351.7900390625,4628.89990234375,3722.404052734375,3212.6650390625,1238.1064453125,186.05921936035156,531.7467651367188,496.7419128417969,5340.27099609375,300.18487548828125,692.4596557617188,394.38861083984375,143.3000030517578,700.8226318359375,833.5602416992188,6130661.651199341
2021-12-31,1127.449951171875,6887.59619140625,631.993896484375,2464.28466796875,165.0,4577.2734375,4671.4501953125,3696.28857421875,3164.15380859375,1277.6783447265625,186.0858154296875,604.7083740234375,534.084228515625,5517.1640625,328.53564453125,696.787841796875,399.23486328125,141.5500030517578,731.8215942382812,854.2080688476562,6337975.606369019
2022-01-07,1302.0999755859375,7562.64404296875,647.4343872070312,2507.641357421875,187.10000610351562,4418.8134765625,4731.35009765625,3638.188232421875,3143.982177734375,1280.43798828125,193.8534393310547,701.8424072265625,520.7617797851562,5571.443359375,365.1268310546875,686.9872436523438,498.17144775390625,145.0,722.1773681640625,885.896728515625,6582478.491271973
2022-01-14,1480.75,7730.9619140625,631.830078125,2634.3447265625,184.85000610351562,4515.9736328125,4322.7001953125,3711.31103515625,3310.634521484375,1306.6055908203125,197.76161193847656,674.9073486328125,516.0073852539062,5613.75,393.8700256347656,728.0801391601562,565.5629272460938,143.5500030517578,744.3687744140625,983.0179443359375,6712471.5313568115
2022-01-21,1376.75,7278.67529296875,609.8776245117188,2470.02587890625,183.0500030517578,4088.783447265625,4299.7998046875,3750.0615234375,3211.61962890625,1232.19287109375,194.14144897460938,665.8302612304688,477.3774108886719,4717.263671875,412.263671875,698.3798217773438,522.4026489257812,135.39999389648438,691.3753662109375,922.6996459960938,6361735.729537964
2022-01-28,1212.550048828125,6782.55859375,593.86376953125,2198.405029296875,167.75,3856.843017578125,4076.0,3798.511474609375,3123.0634765625,1129.6416015625,168.67628479003906,630.45947265625,494.7608642578125,4373.5546875,409.51690673828125,682.0123291015625,518.8844604492188,134.25,615.5508422851562,901.0480346679688,5958115.925933838
2022-02-04,1259.699951171875,7064.30517578125,602.3416748046875,2342.08544921875,178.5,4215.29638671875,4081.89990234375,4056.2822265625,3096.3671875,1134.421875,175.7349395751953,615.0679931640625,523.8324584960938,4799.73779296875,422.2698669433594,707.5834350585938,505.33673095703125,140.89999389648438,670.66015625,915.2434692382812,6190277.118896484
2022-02-11,1222.5999755859375,6917.3115234375,587.9251098632812,2190.337646484375,177.4499969482422,4196.56005859375,4142.25,3810.798095703125,3038.691162109375,1055.1798095703125,167.17860412597656,570.6199340820312,545.6235961914062,4552.53125,378.0759582519531,678.9278564453125,497.7155456542969,135.0,621.60302734375,874.0433349609375,5960975.560348511
2022-02-18,1200.3499755859375,6942.13916015625,604.143798828125,2040.8671875,165.35000610351562,4257.66357421875,4073.10009765625,3973.658447265625,2955.912841796875,1027.041015625,165.53466796875,554.4966430664062,546.6636962890625,4387.97412109375,346.3897705078125,664.848876953125,479.3018493652344,127.6500015258789,646.9800415039062,847.6600952148438,5912360.606620789
2022-02-25,1195.0999755859375,6879.94580078125,561.7131958007812,1975.9317626953125,154.6999969482422,4044.264404296875,4190.75,4252.27197265625,2949.78662109375,960.4639892578125,161.830322265625,559.58837890625,525.71435546875,4410.4208984375,327.2113037109375,641.2179565429688,447.8459167480469,109.5,640.13232421875,790.5917358398438,5807560.201797485
2022-03-04,1158.5999755859375,6455.54833984375,535.542236328125,1895.3065185546875,156.35000610351562,4009.578369140625,4110.2001953125,4037.379638671875,2840.959716796875,962.4351806640625,162.0031280517578,540.2598266601562,531.3603515625,4302.45068359375,350.01947021484375,618.6317749023438,450.5316467285156,107.05000305175781,580.4739379882812,824.7657470703125,5606950.40763855
2022-03-11,1251.5,6542.373046875,556.26611328125,2029.879638671875,155.5,4244.3076171875,4198.9501953125,4043.39892578125,2847.5341796875,1003.041748046875,160.16867065429688,571.0075073242188,572.4171752929688,4574.33349609375,361.3009033203125,659.9236450195312,493.13690185546875,106.8499984741211,607.470458984375,884.6062622070312,5842859.477516174
