Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,NIFTY,Total
2021-08-03,848.780029296875,632.8350219726562,704.9166870117188,2093.800048828125,,5007.9501953125,3566.25,3048.050048828125,697.7000122070312,1365.449951171875,257.67999267578125,304.8999938964844,647.4000244140625,1072.1600341796875,382.29998779296875,710.0499877929688,521.489990234375,184.0500030517578,437.75,772.1500244140625,16130.75,5161961.869636536
2021-08-04,834.7999877929688,636.094970703125,701.5416870117188,2069.10009765625,,4966.35009765625,3593.050048828125,3025.89990234375,695.010009765625,1357.6500244140625,250.63499450683594,305.20001220703125,646.4000244140625,1071.7099609375,386.04998779296875,693.5499877929688,495.4200134277344,187.25,422.1000061035156,763.25,16258.7998046875,5104250.649925232
2021-08-05,833.5800170898438,624.7849731445312,698.5833129882812,2108.550048828125,,4923.4501953125,3564.14990234375,2980.35009765625,692.4199829101562,1381.949951171875,254.14999389648438,305.79998779296875,671.5499877929688,1069.9300537109375,378.0,701.0999755859375,470.6499938964844,183.3000030517578,409.6000061035156,769.3499755859375,16294.599609375,5094988.884986877
2021-08-06,835.5900268554688,622.3200073242188,690.4583129882812,2119.949951171875,,4915.89990234375,3529.199951171875,2993.60009765625,691.7100219726562,1426.550048828125,253.86000061035156,310.25,679.5999755859375,1077.969970703125,371.0,665.0499877929688,447.1199951171875,177.75,411.8500061035156,824.0,16238.2001953125,5104528.359703064
2021-08-09,833.260009765625,619.0449829101562,676.9583129882812,2178.699951171875,,4905.9501953125,3523.0,3040.300048828125,704.8599853515625,1439.5,244.8300018310547,301.8999938964844,703.0,1065.9200439453125,370.04998779296875,652.75,424.7699890136719,175.60000610351562,480.04998779296875,846.2000122070312,16258.25,5189919.946464539
2021-08-10,832.6699829101562,616.760009765625,675.625,2135.0,,4954.2998046875,3551.64990234375,2995.39990234375,677.7000122070312,1395.25,232.77499389648438,303.1499938964844,707.0999755859375,1093.0899658203125,351.54998779296875,642.0499877929688,403.5400085449219,168.9499969482422,488.70001220703125,843.4000244140625,16280.099609375,5139030.198249817
2021-08-11,820.5900268554688,616.280029296875,681.25,2099.0,,4918.39990234375,3563.949951171875,2904.89990234375,650.2100219726562,1374.699951171875,232.6699981689453,306.8999938964844,702.75,1075.260009765625,338.6499938964844,636.8499755859375,383.3699951171875,165.0,498.75,859.9500122070312,16282.25,5103363.324119568
2021-08-12,832.1400146484375,619.8099975585938,679.6666870117188,2146.449951171875,,4909.7001953125,3561.0,2875.75,657.4400024414062,1389.1500244140625,233.38499450683594,314.79998779296875,708.6500244140625,1084.8599853515625,343.8999938964844,659.5,402.5299987792969,171.9499969482422,491.45001220703125,875.6500244140625,16364.400390625,5147947.430992126
2021-08-13,838.2100219726562,615.2150268554688,675.2916870117188,2141.14990234375,,4949.2001953125,3594.550048828125,2891.050048828125,657.8599853515625,1394.550048828125,226.25999450683594,332.8500061035156,707.0999755859375,1084.8599853515625,337.79998779296875,653.0999755859375,422.6499938964844,170.3000030517578,501.70001220703125,879.4500122070312,16529.099609375,5176998.945365906
2021-08-16,836.5900268554688,637.635009765625,679.4166870117188,2131.300048828125,123.3499984741211,4901.5498046875,3633.5,2884.64990234375,650.8200073242188,1393.550048828125,219.8699951171875,349.54998779296875,689.0999755859375,1088.1199951171875,327.6499938964844,650.8499755859375,405.4200134277344,168.0,516.4000244140625,871.5499877929688,16563.05078125,5177728.704048157
2021-08-17,828.3800048828125,640.8699951171875,679.0833129882812,2131.050048828125,125.75,4908.4501953125,3634.35009765625,2820.64990234375,649.260009765625,1409.1500244140625,224.01499938964844,357.1000061035156,694.2999877929688,1091.0999755859375,337.3500061035156,650.4500122070312,394.239990234375,165.5,496.29998779296875,865.2999877929688,16614.599609375,5155506.959457397
2021-08-18,818.8300170898438,654.4450073242188,677.1666870117188,2133.550048828125,124.0999984741211,4912.0498046875,3650.60009765625,2833.75,656.6599731445312,1432.5,221.5850067138672,361.1000061035156,693.0,1095.8499755859375,324.04998779296875,645.8499755859375,380.1499938964844,163.25,474.20001220703125,859.7000122070312,16568.849609375,5126098.722587585
2021-08-20,802.489990234375,665.6500244140625,680.375,2100.949951171875,118.30000305175781,4821.2001953125,3643.10009765625,2830.35009765625,664.530029296875,1421.6500244140625,218.77000427246094,332.6000061035156,680.0499877929688,1075.9000244140625,308.0,638.4500122070312,390.0400085449219,158.35000610351562,466.54998779296875,839.7000122070312,16450.5,5055633.204315186
2021-08-23,772.6300048828125,675.385009765625,662.9583129882812,2055.64990234375,114.69999694824219,4876.25,3673.75,2757.949951171875,642.780029296875,1390.0,221.4149932861328,331.8500061035156,636.4000244140625,1097.6300048828125,322.6499938964844,620.9500122070312,370.57000732421875,148.5500030517578,445.04998779296875,822.7999877929688,16496.44921875,4947017.253265381
2021-08-24,804.760009765625,697.875,658.9583129882812,2091.35009765625,113.19999694824219,4856.7998046875,3708.550048828125,2838.35009765625,631.0800170898438,1421.3499755859375,224.26499938964844,315.0,671.1500244140625,1153.1700439453125,338.75,613.1500244140625,379.9200134277344,161.60000610351562,450.54998779296875,829.7999877929688,16624.599609375,5028006.230041504
2021-08-25,796.280029296875,694.2849731445312,653.5833129882812,2090.050048828125,113.3499984741211,4858.2001953125,3789.699951171875,2834.10009765625,629.9600219726562,1434.800048828125,225.5,321.0,676.75,1159.31005859375,337.3500061035156,604.2000122070312,378.5400085449219,170.5,472.70001220703125,822.0499877929688,16634.650390625,5068540.478218079
2021-08-26,836.0900268554688,693.489990234375,655.125,2084.949951171875,112.05000305175781,4845.10009765625,3847.800048828125,2853.35009765625,625.6099853515625,1436.75,222.64500427246094,318.5,666.9500122070312,1159.1300048828125,334.8999938964844,603.2000122070312,373.8399963378906,170.1999969482422,471.70001220703125,826.25,16636.900390625,5079902.878601074
2021-08-27,877.8900146484375,696.3300170898438,654.7083129882812,2131.60009765625,112.0999984741211,4905.5,3833.050048828125,2843.449951171875,626.1099853515625,1413.550048828125,224.51499938964844,335.45001220703125,658.7999877929688,1179.22998046875,338.0,663.5499877929688,392.489990234375,171.39999389648438,474.04998779296875,829.0499877929688,16705.19921875,5142726.279747009
2021-08-30,921.780029296875,716.5650024414062,675.8333129882812,2269.89990234375,120.9000015258789,5107.9501953125,3888.35009765625,2816.10009765625,630.02001953125,1413.5,236.125,335.79998779296875,649.3499755859375,1212.1199951171875,325.95001220703125,661.2999877929688,412.1099853515625,163.8000030517578,513.1500244140625,834.2000122070312,16931.05078125,5271893.996635437
2021-08-31,947.8099975585938,751.9949951171875,683.3333129882812,2282.89990234375,125.05000305175781,5171.7998046875,3954.800048828125,2844.35009765625,625.989990234375,1428.699951171875,239.98500061035156,337.0,666.5999755859375,1237.6300048828125,332.0,661.7000122070312,410.7699890136719,161.25,500.25,844.5999755859375,17132.19921875,5315018.011657715
2021-09-01,932.280029296875,752.2899780273438,691.25,2303.449951171875,126.1500015258789,5203.7001953125,3968.60009765625,2827.199951171875,633.1500244140625,1417.300048828125,241.23500061035156,329.29998779296875,661.9500122070312,1242.7099609375,340.3999938964844,652.6500244140625,404.2799987792969,157.5,498.1499938964844,840.9000244140625,17076.25,5300091.977485657
2021-09-02,923.4299926757812,749.9400024414062,695.25,2322.949951171875,124.69999694824219,5163.39990234375,3917.64990234375,3029.5,635.010009765625,1488.199951171875,241.1300048828125,330.04998779296875,658.0999755859375,1257.9100341796875,336.6000061035156,658.2000122070312,396.20001220703125,158.14999389648438,495.1499938964844,846.3499755859375,17234.150390625,5346687.459609985
2021-09-03,920.3200073242188,752.5050048828125,692.75,2346.89990234375,126.80000305175781,5209.5498046875,3938.89990234375,3060.14990234375,654.0,1503.449951171875,236.10000610351562,329.5,652.4000244140625,1236.3900146484375,337.79998779296875,664.7000122070312,406.57000732421875,157.14999389648438,526.1500244140625,841.0499877929688,17323.599609375,5402666.588882446
