Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,BORORENEW,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,MOLDTKPAC,NAUKRI,NEOGEN,POLYCAB,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total
2021-05-12,1043.1500244140625,5334.4833984375,48.360599517822266,605.9178466796875,259.45001220703125,1777.1607666015625,,3998.0888671875,3948.59912109375,2856.14990234375,3196.355224609375,2650.173095703125,791.3649291992188,133.5475311279297,207.3979034423828,482.0238952636719,44.320106506347656,4336.07080078125,893.3856201171875,1524.116455078125,308.45330810546875,571.0532836914062,1035.830810546875,130.14999389648438,892.5868530273438,,700.2371215820312,3129103.248352051
2021-05-14,1031.550048828125,5305.4072265625,47.256248474121094,620.4681396484375,276.3500061035156,1714.2734375,,3959.449462890625,3948.64892578125,2844.64990234375,3150.905517578125,2610.546875,726.5602416992188,130.57269287109375,220.59368896484375,466.04931640625,42.69456100463867,4274.806640625,870.2726440429688,1582.586181640625,309.788818359375,631.40283203125,1030.3660888671875,130.10000610351562,920.1428833007812,,681.1401977539062,3110427.991874695
2021-05-17,1036.5,5401.44873046875,48.822113037109375,633.6994018554688,271.70001220703125,1704.4039306640625,,3980.319580078125,3945.80224609375,2898.699951171875,3222.17041015625,2711.531494140625,742.6617431640625,129.94667053222656,236.67759704589844,470.5281982421875,41.116817474365234,4236.03857421875,876.0508422851562,1654.636474609375,326.16119384765625,615.3062744140625,1033.49609375,130.4499969482422,904.7235107421875,,682.4489135742188,3135080.0350265503
2021-05-18,1039.8699951171875,5663.13720703125,50.964881896972656,643.715576171875,277.20001220703125,1779.4918212890625,,3935.33056640625,3921.779541015625,3056.300048828125,3195.607666015625,2758.684326171875,745.9019775390625,129.65013122558594,238.3208770751953,477.992919921875,41.8339729309082,4427.34326171875,890.3969116210938,1652.1177978515625,360.9339294433594,630.4061279296875,1025.0504150390625,142.60000610351562,913.030029296875,,692.0458374023438,3194674.194633484
2021-05-19,1026.1099853515625,5606.7763671875,51.113224029541016,650.928955078125,294.54998779296875,1760.9925537109375,,3976.529541015625,3916.485595703125,3027.89990234375,3369.533935546875,2795.818359375,757.0682983398438,131.15638732910156,239.51596069335938,483.8154602050781,43.12485122680664,4379.716796875,887.9560546875,1622.0927734375,383.48919677734375,692.1510620117188,1011.9844970703125,140.0500030517578,1007.884521484375,,690.78564453125,3226973.9512176514
2021-05-20,1019.8699951171875,5566.34814453125,51.69012451171875,650.145751953125,285.1000061035156,1759.2567138671875,,3979.531982421875,3899.405029296875,3026.60009765625,3496.36572265625,2799.058349609375,746.9488525390625,129.91842651367188,242.3542938232422,479.4858703613281,49.96171951293945,4377.5263671875,925.1161499023438,1594.9813232421875,376.0202331542969,685.32373046875,1011.934814453125,144.8000030517578,1022.3092651367188,,685.1632080078125,3226189.390357971
2021-05-21,1019.6300048828125,5606.9755859375,51.9373664855957,651.9181518554688,287.25,1747.0562744140625,,4016.05517578125,3942.4560546875,3034.14990234375,3485.900146484375,2897.8994140625,759.1121826171875,128.73696899414062,243.89793395996094,486.0050964355469,52.01755905151367,4316.1640625,970.1963500976562,1607.1790771484375,348.2712707519531,717.7161254882812,1015.5614013671875,145.1999969482422,1023.7515869140625,,686.326416015625,3239461.2185821533
2021-05-24,1041.719970703125,5578.54638671875,51.69012451171875,665.5616455078125,282.1499938964844,1772.2506103515625,,4032.249267578125,3902.751220703125,3040.449951171875,3484.156005859375,2883.1953125,747.0485229492188,130.1867218017578,244.19671630859375,512.3805541992188,56.750770568847656,4336.36865234375,992.11376953125,1656.2659912109375,326.3096008300781,737.7994384765625,957.584716796875,148.39999389648438,1029.0738525390625,,685.5509643554688,3244866.8946609497
2021-05-25,1029.9200439453125,5595.0263671875,49.18473815917969,675.6602783203125,282.95001220703125,1789.758056640625,,4035.8427734375,3922.678466796875,3103.85009765625,3383.537841796875,2882.34814453125,767.088134765625,128.00738525390625,237.47433471679688,513.0772705078125,56.32048416137695,4325.91748046875,969.3993530273438,1664.4141845703125,349.0627136230469,727.9321899414062,999.76318359375,152.89999389648438,1097.1680908203125,,682.20654296875,3269865.8009414673
2021-05-26,1049.1300048828125,5747.2294921875,49.39901351928711,685.9237670898438,283.8500061035156,1770.0684814453125,,4034.808837890625,3898.955322265625,3096.199951171875,3249.18115234375,2804.391357421875,799.6898193359375,134.1688690185547,226.12098693847656,521.1890258789062,57.70697784423828,4502.8408203125,966.60986328125,1663.1302490234375,357.5704040527344,729.9754638671875,1025.0504150390625,156.35000610351562,1094.2332763671875,,678.2321166992188,3294922.1478118896
